Company Name,Similar Name,Target,Simple Ratio,partial Ratio,Token Sort Ratio,Token Set Ratio,word match percentage,first word match,last word match,character_matching_percentage,cosine similarity
UNIVERSITI MALAYSIA TERENGGANU,UNIVERSITI MALAYSIA TERENGGANU (UMT),1,91,100,94,100,75.0,True,False,83.33333333333334,0.8660254037844388
FELDA PALM INDUSTRIES SDN,FELDA PRODATA SYSTEMS SDN,0,68,68,52,60,33.33333333333333,True,True,48.0,0.5
CHINA MOBILE GROUP GUANGXI HECHI BRANCH,CHINA MOBILE GROUP GUANGXI HEZHOU BRANCH,0,94,92,94,94,71.42857142857143,True,True,75.0,0.8333333333333336
CHINA MOBILE GROUP GUANGXI GUIGANG BRANCH,CHINA MOBILE GROUP GUANGXI GUILIN BRANCH,0,94,92,94,94,71.42857142857143,True,True,75.60975609756098,0.8333333333333336
CHINA MOBILE GROUP GUANGXI CHONGZUO BRANCH,CHINA MOBILE GROUP GUANGXI GUIGANG BRANCH,0,87,85,80,89,71.42857142857143,True,True,64.28571428571429,0.8333333333333336
CHINA MOBILE GROUP GUANGXI BEIHAI BRANCH,CHINA MOBILE GROUP GUANGXI CHONGZUO BRANCH,0,85,84,80,90,71.42857142857143,True,True,64.28571428571429,0.8333333333333336
CHINA MOBILE GROUP GUANGXI BAISE BRANCH,CHINA MOBILE GROUP GUANGXI BEIHAI BRANCH,0,94,92,94,94,71.42857142857143,True,True,72.5,0.8333333333333336
ABEL SMITH SCHOOL ANGELO LUCA,ABEL SMITH SCHOOL WOODHALL CHARITABLE TRUST,0,64,78,56,74,37.5,True,False,46.51162790697674,0.5477225575051662
YOUR HEALTH CARE,YOUR HEALTHCARE CIC,1,86,97,74,74,20.0,True,False,57.89473684210527,0.3333333333333334
YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,1,100,100,100,100,100.0,True,True,100.0,0.9999999999999999
SDIS 78,SDIS 84,0,86,92,86,86,33.33333333333333,True,False,71.42857142857143,0.4999999999999999
SDIS 12,SDIS 49,0,71,83,71,73,33.33333333333333,True,False,71.42857142857143,0.4999999999999999
SDIS 12,SDIS 14,0,86,92,86,86,33.33333333333333,True,False,85.71428571428571,0.4999999999999999
METZ METROPOLE,METZ METROPOLE DEVELOPPEMENT,1,67,100,67,100,66.66666666666666,True,False,50.0,0.816496580927726
JOAO DANIEL FILMES,JOAO FORTES ENGENHARIA,0,40,55,55,55,20.0,True,False,31.818181818181817,0.3333333333333334
JOB CORPS CENTER,JOB CORPS DATA CENTER,1,86,77,86,100,75.0,True,True,47.61904761904761,0.8660254037844388
JHSF ADMINIST DO CAT AEROP EXEC,JHSF ADMINISTRADORA DO CATARINA AEROPORTO EXECUTIVO,1,76,75,76,76,20.0,True,False,27.450980392156865,0.3333333333333334
JHU APL,JHUAPL,1,92,83,46,46,0.0,False,False,42.857142857142854,0.0
LG ENERGY SOLUTION TECHNOLOGY (NANJING),LG ENERGY SOLUTION BATTERY (NANJING),0,85,81,73,87,66.66666666666666,True,True,51.28205128205128,0.7999999999999999
LG ENERGY SOLUTION (NANJING),LG ENERGY SOLUTION TECHNOLOGY (NANJING),1,84,81,83,100,80.0,True,True,48.717948717948715,0.8944271909999159
LG ELECTRONICS(HUIZHOU),LG ELECTRONICS(KUNSHAN),0,78,82,77,78,33.33333333333333,True,False,78.26086956521739,0.6666666666666669
LG ELECTRONICS NANJING BATTERY PACK,LG ELECTRONICS NANJING VEHICLE COMPONENTS,0,68,80,68,77,42.857142857142854,True,False,58.536585365853654,0.6
LG CHEM DISPLAY MATERIALS (BEIJING),LG CHEM DISPLAY MATERIALS(BEIJING),1,99,97,100,100,50.0,True,False,71.42857142857143,0.9999999999999999
LG CHEM KOREA,LG CHEM CHINA INVESTMENT,0,49,76,49,70,40.0,True,False,37.5,0.5773502691896258
BANK OF AMERICA MERRIL LYNCH,MERRILL LYNCH ,1,57,92,59,59,16.666666666666664,False,True,3.571428571428571,0.3162277660168379
MERRILL LYNCH,MERRILL LYNCH EUROPE,1,79,100,79,100,66.66666666666666,True,False,65.0,0.816496580927726
VIRGIN MONEY,VIRGIN MONEY GROUP,1,80,100,80,100,66.66666666666666,True,False,66.66666666666666,0.816496580927726
FPT RETAIL,FPT INVESTMENT,0,50,67,50,50,33.33333333333333,True,False,28.57142857142857,0.4999999999999999
FPT TELECOM INTERNATIONAL,FPT INTERNATIONAL TELECOM,1,68,81,100,100,100.0,True,False,24.0,1.0000000000000002
SUMITOMO MITSUI ASSET MANAGEME,SUMITOMO MITSUI DS ASSET MANAGEMENT,0,92,90,92,92,50.0,True,False,48.57142857142857,0.6708203932499369
LOTTE MITSUI CHEMICALS,MITSUI BUSSAN CHEMICALS,0,71,68,71,84,50.0,False,True,8.695652173913043,0.6666666666666669
KUMHO MITSUI CHEMICALS,MITSUI BUSSAN CHEMICALS,0,71,68,71,84,50.0,False,True,4.3478260869565215,0.6666666666666669
LOTTE MITSUI CHEMICALS,KUMHO MITSUI CHEMICALS,0,82,90,82,84,50.0,False,True,77.27272727272727,0.6666666666666669
MITSUI BUSSAN CHEMICALS,MITSUI BUSSAN METALS,0,84,82,84,84,50.0,True,False,60.86956521739131,0.6666666666666669
SUMITOMO MITSUI DS ASSET MANAGEMENT (HK),SUMITOMO MITSUI DS ASSET MANAGEMENT,1,93,100,96,100,83.33333333333334,True,False,87.5,0.9128709291752769
MITSUI SUMITOMO INSURANCE (CHINA),MITSUI SUMITOMO INSURANCE (THAILAND BRANCH),0,84,92,78,89,50.0,True,False,65.11627906976744,0.6708203932499369
MITSUI SUMITOMO INSURANCE,MITSUI SUMITOMO INSURANCE (CHINA),0,86,100,89,100,75.0,True,False,75.75757575757575,0.8660254037844388
MITSUI SEAFOODS,MITSUISOKO (U ),0,60,72,67,67,0.0,False,False,40.0,0.0
PERSAN,OPERSAN RESIDUOS INDUSTRIAIS,0,35,100,35,35,0.0,False,False,0.0,0.0
SALEM FIVE CENTS SAVINGS,SALEM FIVE CENTS SAVINGS,1,100,100,100,100,100.0,True,True,100.0,1.0
SALEM FIVE CENTS SAVINGS,SALEM FIVE BANK,0,67,85,62,80,40.0,True,False,50.0,0.5773502691896258
SALEM FIVE,SALEM FIVE BANK,1,80,100,80,100,66.66666666666666,True,False,66.66666666666666,0.816496580927726
TRIBUNAL SUPERIOR ELEITORAL,TRIBUNAL SUPERIOR ELEITORAL TRIBUNAL SUPERIOR ELEITORAL,1,66,100,66,100,100.0,True,True,49.09090909090909,1.0000000000000002
TRIBUNAL SUPERIOR ELEITORAL,TRIBUNAL SUPREMO ELECCIONES,0,74,78,74,74,20.0,True,False,51.85185185185185,0.3333333333333334
TRIBUNAL SUPERIOR ELEITORAL,TRIBUNAL SUPREMO ELECTORAL,0,87,85,87,87,20.0,True,False,48.148148148148145,0.3333333333333334
TRIBUNAL SUPERIOR ELEITORAL,TRIBUNAL SUPERIOR ELEITORAL TSE,1,93,100,93,100,75.0,True,False,87.09677419354838,0.8660254037844388
TRIBUNE PUBLISHING,TRIBUNE PUBLISHING COLUMBIA DA,1,75,100,75,100,50.0,True,False,60.0,0.7071067811865475
TRIDENT COMPUTER RESOURCES,TRIDENT COMPUTER RESOURCES TRIDENT COMPUTER RESOURCES,1,66,100,66,100,100.0,True,True,49.056603773584904,1.0000000000000002
TRIDENT COMPUTER RESOURCES,TRIDENT AUTOMATION,0,55,69,55,56,25.0,True,False,30.76923076923077,0.408248290463863
TRICOT,TRIDIUM,0,46,67,46,46,0.0,False,False,42.857142857142854,0.0
TRICOT,TRIHEALTH,0,53,67,53,53,0.0,False,False,33.33333333333333,0.0
TRICOT,TRIFORSEC,0,53,73,53,53,0.0,False,False,44.44444444444444,0.0
TRIDIUM,TRIHEALTH,0,38,60,38,38,0.0,False,False,33.33333333333333,0.0
TRIDIUM,TRIFORSEC,0,38,60,38,38,0.0,False,False,33.33333333333333,0.0
HIGH TECHNOLOGY INDUSTRIES BV,VIETTEL HIGH TECHNOLOGY INDUSTRIES (VHT),0,81,97,78,95,50.0,False,False,7.5,0.6708203932499369
HIGH TECHNOLOGY INDUSTRIES BV,HAVEN HIGH TECHNOLOGY COLLEGE,0,59,71,59,68,33.33333333333333,False,False,3.4482758620689653,0.5
CASELLA WASTE MGMT,CASELLA WASTE MANAGEMENT,1,86,91,86,86,50.0,True,False,62.5,0.6666666666666669
CASELLA WASTE MGMT,CASELLA WASTE MANAGEMENT CASELLA WASTE MANAGEMENT,1,54,91,54,86,50.0,True,False,30.612244897959183,0.6666666666666669
CASELLA WASTE MGMT,CASELLA WASTE SYSTEMS,1,77,88,77,84,50.0,True,False,71.42857142857143,0.6666666666666669
CASELLA WASTE MGMT,CASELLA WASTE SYSTEMS CASILLA WASTE SYSTEMS,1,52,88,56,84,40.0,True,False,34.883720930232556,0.5477225575051663
CASELLA WASTE SYSTEMS,CASELLA WASTE SYSTEMS CASILLA WASTE SYSTEMS,1,66,100,66,100,75.0,True,True,48.837209302325576,0.9128709291752771
BANCO COMPARTAMOS,BANCO CONSORCIO,0,62,70,62,62,33.33333333333333,True,False,52.94117647058824,0.4999999999999999
BANCO CONTINENTAL SAECA,BANCO CONTINENTAL SAECA BANCO CONTINENTAL SAECA,1,66,100,66,100,100.0,True,True,48.93617021276596,1.0000000000000002
BANCO CONTINENTAL SAECA,BANCO COOPERATIVO SICREDI,0,54,59,54,54,20.0,True,False,40.0,0.3333333333333334
EMPRESA MUNICIPAL INFORMATICA,EMPRESA NACIONAL AUTOPISTA,0,65,67,51,65,20.0,True,False,31.03448275862069,0.3333333333333334
EMPRESA PORTUARIA NACIONAL SANTO TOMAS CASTILLA,EMPRESA PORTUARIA NACIONAL SANTO TOMAS CASTILLAS,1,99,100,99,99,71.42857142857143,True,False,97.91666666666666,0.8333333333333336
EMPRESA PORTUARIA NACIONAL SANTO TOMAS CASTILLA,EMPRESA PORTUARIA NACIONAL SANTO TOMAS CASTILLA EMPORNAC,1,91,100,91,100,85.71428571428571,True,False,83.92857142857143,0.9258200997725515
EMPRESA PUBLICA DEL AGUA,EMPRESA PUBLICA DEL AGUA EPA EP,1,87,100,87,100,66.66666666666666,True,False,77.41935483870968,0.8164965809277261
EMPRESA NACIONAL TELECOMUNICACIONES,EMPRESA NACIONAL TELECOMUNICACIONES SOCIEDAD,1,89,100,89,100,75.0,True,False,79.54545454545455,0.8660254037844388
EMPRESA NACIONAL TELECOMUNICACIONES,EMPRESA NACIONAL DEL PETROLEO,0,69,81,66,71,40.0,True,False,54.285714285714285,0.5773502691896258
EMPRESA NACIONAL TELECOMUNICACIONES,EMPRESA NACIONAL INNOVACION,0,74,77,68,74,50.0,True,False,48.57142857142857,0.6666666666666669
ENAIRE,ENISA,0,55,75,55,55,0.0,False,False,33.33333333333333,0.0
EPA,EPA RTPNC,1,50,100,50,100,50.0,True,False,33.33333333333333,0.7071067811865475
EP MINERALS,EP SOLUTIONS,0,52,53,52,52,33.33333333333333,True,False,25.0,0.4999999999999999
HELLMANN WORLDWIDE LOGISTIC GMBH KG,HELLMANN WORLDWIDE LOGISTICS GMBH KG,1,99,97,99,99,66.66666666666666,True,True,75.0,0.7999999999999999
HELLMANN WORLDWIDE LOGISTIC GMBH KG,HELLMANN WORLWIDE LOGISTICS GMBH KG,1,97,97,97,97,42.857142857142854,True,True,60.0,0.6
JACKIE HAND,JACKIE MILLMAN,0,72,78,48,72,33.33333333333333,True,False,50.0,0.4999999999999999
UNIVERSO ONLINE,UOL UNIVERSO ONLINE,1,88,100,88,100,66.66666666666666,False,True,5.263157894736842,0.816496580927726
HYUNDAI GLOVIS,HYUNDAI HYSCO USA,0,65,73,58,67,25.0,True,False,47.05882352941176,0.408248290463863
HYUNDAI GLOVIS,SAINT JOHN HYUNDAI,0,44,67,44,67,25.0,False,False,5.555555555555555,0.408248290463863
BEIJING HYUNDAI AUTO FINANCE,BEIJING HYUNDAI AUTO RENTAL,0,84,88,73,85,60.0,True,False,78.57142857142857,0.75
BEIJING HYUNDAI MOTOR,BEIJING HYUNDAI TRANSYS,0,82,92,82,83,50.0,True,False,69.56521739130434,0.6666666666666669
FONDO NACIONAL SALUD,FONDO NACIONAL SALUD FONASA,1,85,100,85,100,75.0,True,False,74.07407407407408,0.8660254037844388
FONDO NACIONAL PARA EL FOMENTO LAS ARTES,FONDO NACIONAL PARA EL FOMENTO LAS ARTESANIAS,1,94,100,94,94,75.0,True,False,88.88888888888889,0.8571428571428569
MG INSURANCE,MG NONLIFE INSURANCE,0,75,91,75,100,66.66666666666666,True,True,15.0,0.816496580927726
DIGITAL HEALTH AND CARE WALES,AUSTRALIAN DIGITAL HEALTH AGENCY,0,59,72,66,72,28.57142857142857,False,False,9.375,0.4472135954999579
ABC WAREHOUSE,ABC TV NETWORK,0,44,48,44,44,25.0,True,False,28.57142857142857,0.408248290463863
ABC WAREHOUSE,ABC NEWS,0,57,77,57,57,33.33333333333333,True,False,30.76923076923077,0.4999999999999999
ABC WAREHOUSE,ABC NEWS RADIO,0,52,57,52,52,25.0,True,False,28.57142857142857,0.408248290463863
ABC WAREHOUSE,ABC SERVICES,0,56,60,56,56,33.33333333333333,True,False,46.15384615384615,0.4999999999999999
NTT DATA,NTT DATA EMEA,1,76,100,76,100,66.66666666666666,True,False,61.53846153846154,0.816496580927726
NTT DATA,NTT DATA UK,1,84,100,84,100,66.66666666666666,True,False,72.72727272727273,0.816496580927726
US SPECIAL OPERATIONS COMMAND,US SPECIAL OPERATIONS COMMAND CENTRAL,1,88,100,88,100,80.0,True,False,78.37837837837837,0.8944271909999159
US SPECIAL OPERATIONS COMMAND,US SPECIAL OPERATIONS COMMAND US SPECIAL OPERATIONS COMMAND,1,66,100,66,100,100.0,True,True,49.152542372881356,1.0
US STATE DEPARTMENT DIPLOMATIC SECURITY,US STATE DEPARTMENT OFFICE OF ACQ,0,69,77,67,73,37.5,True,False,51.28205128205128,0.5477225575051662
SECRETARIA DA FAZENDA SAO PAULO,SECRETARIA DA FAZENDA GOIAS,0,83,92,83,88,50.0,True,False,70.96774193548387,0.6708203932499369
SECRETARIA DA FAZENDA SAO PAULO,SECRETARIA DA FAZENDA PERNAMBUCO,0,83,85,83,83,50.0,True,False,68.75,0.6708203932499369
SECRETARIA DA FAZENDA DO ESTADO DO RIO JANEIRO,SECRETARIA DA FAZENDA DO ESTADO DO RIO GRANDE DO SUL,0,88,92,86,90,66.66666666666666,True,False,75.0,0.8696263565463044
DHS OFFICE OF INSPECTOR GENERAL,DHS OFFICE OF INTELLIGENCE AND ANALYSIS,0,66,76,57,63,37.5,True,False,43.58974358974359,0.5477225575051662
DHS OFFICE OF INSPECTOR GENERAL,DHS OFFICE OF CHIEF INFORMATION OFFICER,0,60,69,57,63,37.5,True,False,35.8974358974359,0.5477225575051662
DHS ICE,DHS ICE HSI ICE,1,64,100,64,100,66.66666666666666,True,True,46.666666666666664,0.8660254037844388
FEDERAL BUREAU OF INVESTIGATION,FEDERAL BUREAU OF INVESTIGATION FEDERAL BUREAU OF INVESTIGATION,1,66,100,66,100,100.0,True,True,49.2063492063492,1.0
FEDERAL BUREAU OF PRISON,FEDERAL BUREAU OF PRISONS,1,98,100,98,98,60.0,True,False,96.0,0.75
MINISTERIO DO DESENVOLVIMENTO AGRARIO,MINISTERIO DO DESENVOLVIMENTO AGRARIO MDA,1,95,100,95,100,80.0,True,False,90.2439024390244,0.8944271909999159
MINISTERIO DO TRABALHO E EMPREGO,MINISTERIO DO TRABALHO E EMPREGO MTE,1,94,100,94,100,83.33333333333334,True,False,88.88888888888889,0.8944271909999159
MINISTERIO DO TRABALHO E EMPREGO MTE,MINISTERIO DO TRABALHO E EMPREGO ,1,96,100,94,100,83.33333333333334,True,False,91.66666666666666,0.8944271909999159
STULZ AIR TECHNOLOGY SYSTEMS,STULZ AIR TECHNOLOGY SYSTEMS SHANGHAI,1,86,100,86,100,80.0,True,False,75.67567567567568,0.8944271909999159
BEIJING HORIZON INFORMATION TECHNOLOGY,BEIJING HORIZON ROBOTICS TECHNOLOGY R&D,0,78,82,78,81,50.0,True,False,43.58974358974359,0.75
IDAMENEO NO 123 PTY,IDAMENEO NO 123 PTY,1,100,100,100,100,100.0,True,True,100.0,1.0
ZHENJIANG FIRST PEOPLES HOSPITAL,ZHENJIANG FIRST PEOPLE'S HOSPITAL,1,98,97,98,98,60.0,True,True,66.66666666666666,0.75
FINANZ INFORMATIK TECHNOLOGIE SERVICE GMBH KG,FINANZ INFORMATIK TECHNOLOGIE SERVICE,1,90,100,90,100,66.66666666666666,True,False,82.22222222222221,0.8164965809277261
FINANZ INFORMATIK TECHNOLOGIE SERVICE GMBH KG,FINANZ INFORMATIK GMBH KG,1,71,84,71,100,66.66666666666666,True,True,42.22222222222222,0.8164965809277261
PHOENIX,PHOENIX ASSURANCE,1,58,100,58,100,50.0,True,False,41.17647058823529,0.7071067811865475
PMO,PMO PRIME MINISTERS OFFICE,1,21,100,21,100,25.0,True,False,11.538461538461538,0.5
PMO PRIME MINISTERS OFFICE,PMOPRIME MINISTER OFFICE,1,96,92,96,96,16.666666666666664,False,True,11.538461538461538,0.2886751345948129
PMO PRIME MINISTERS OFFICE,PRIME MINISTER OFFICE,1,89,95,89,89,40.0,False,True,3.8461538461538463,0.5773502691896258
PRIME MINISTERS OFFICE,PRIME MINISTER'S OFFICE,1,98,95,93,98,50.0,True,True,65.21739130434783,0.6666666666666669
PRIME MINISTERS OFFICE,PRIME MINISTERS OFFICE PMO,1,92,100,92,100,75.0,True,False,84.61538461538461,0.8660254037844388
PMO PRIME MINISTERS OFFICE,PRIME MINISTERS OFFICE PMO,1,85,92,100,100,100.0,False,False,7.6923076923076925,1.0
EVEREST CLINICAL RESEARCH,EVEREST CLINICAL RESEARCH SERVICE,1,86,100,86,100,75.0,True,False,75.75757575757575,0.8660254037844388
EVEREST CLINICAL RESEARCH,EVEREST PARTICIPACOES,0,57,63,48,57,25.0,True,False,40.0,0.408248290463863
EVEREST CLINICAL RESEARCH,EVEREST REINSURANCE,0,59,67,59,59,25.0,True,False,44.0,0.408248290463863
HARMONIC,PHILHARMONIC FISHERIES (QINGDAO),0,40,100,42,42,0.0,False,False,0.0,0.0
PERSONAL SERVICE RECURSOS HUMANOS ASSESSORIA EMPR,PERSONAL SERV REC HUM ASSE EMPRES,1,76,71,76,76,9.090909090909092,True,False,34.69387755102041,0.1666666666666667
PERSONAL SERVICE RECURSOS HUMANOS ASSESSORIA EMPR,PERSONAL SERVICE RECURSOS HUMANOS ASSESSORIA EMPRESARIAL,1,93,100,93,95,71.42857142857143,True,False,87.5,0.8333333333333336
PERSONAL SERVICE RECURSOS HUMANOS ASSESSORIA EMPRESARIAL,PERSONAL SERV REC HUM ASSE EMPRES,1,74,71,74,74,9.090909090909092,True,False,30.357142857142854,0.1666666666666667
PERSONNEL RECOVERY ACADEMY,PERSONNEL RECOVERY ACADEMY RECOVERY ACADEMY,1,75,100,75,100,100.0,True,True,60.46511627906976,0.9622504486493763
KOC SISTEM BILGI ILETISIM,KOC SISTEM BILGI ILETISIM HIZMAS,1,88,100,88,100,80.0,True,False,78.125,0.8944271909999159
KOC SISTEM BILGI ILETISIM,KOCSISTEM,1,53,89,53,53,0.0,False,False,12.0,0.0
KOC SISTEM BILGI ILETISIM,KOCSISTEM BILGI VE ILETISIM HIZMETLERI AS,1,73,88,73,73,25.0,False,False,9.75609756097561,0.4082482904638631
MAURITIUS COMMERCIAL BANK ,MAURITIUS COMMERCIAL BANK CONSULTING SERVICES,1,73,100,71,100,60.0,True,False,57.77777777777777,0.7745966692414834
TAISHAN PROPERTY INSURANCE,BEIJING POP MART CULTURAL CREATIVE CORPLTD,0,41,54,32,32,0.0,False,False,9.523809523809524,0.0
NCSOFT,M C SPECIALTIES,0,29,36,29,29,0.0,False,False,0.0,0.0
CUNY YORK COLLEGE,C J CLARK INTERNATIONAL,0,35,43,25,25,0.0,False,False,17.391304347826086,0.0
CUNY YORK COLLEGE,RUN RATE MARZO Q4FY15,0,32,40,26,26,0.0,False,False,9.523809523809524,0.0
CARDIF SERVICIOS,HOTELF 1 TOULOUSE RAMONVILLE,0,32,34,32,32,0.0,False,False,10.714285714285714,0.0
ARAB JORDAN INVESTMENT BANK,REDWOOD COAST DEVELOPMENT SERVICES,0,39,45,36,36,0.0,False,False,2.941176470588235,0.0
TIANJIN ZHONGHUAN SEMICONDUCTOR,KB KUBAN KREDIT,0,35,47,30,30,0.0,False,False,0.0,0.0
AEROJET ROCKETDYNE WEST,MID HUDSON CABLEVISION,0,27,32,31,31,0.0,False,False,0.0,0.0
CARLYLE GROUP,ALBERTA HEALTH REGIONS,0,34,44,34,34,0.0,False,False,4.545454545454546,0.0
OFFICE OF INSURANCE COMMISSION,BRITISH RED CROSS SOCIETY,0,40,44,40,40,0.0,False,False,3.3333333333333335,0.0
NATIONAL BANK OF UKRAINE,CMCORP SOLUCOES EM INFORMATICA,0,30,35,37,37,0.0,False,False,0.0,0.0
QATAR OLYMPIC COMMITTEE,PROVIDENT BANK,0,22,30,22,22,0.0,False,False,0.0,0.0
ZAIN KUWAIT,RABOBANK STAD EN MIDDEN GRONINGEN,0,23,36,18,18,0.0,False,False,6.0606060606060606,0.0
UTTAM GALVA STEELS,PAN ASIA TECHNICAL AUTOMOTIVE CENTER,0,30,48,33,33,0.0,False,False,2.7777777777777777,0.0
INVENTORY LOCATOR SERVICE,OKBM,0,7,25,7,7,0.0,False,False,0.0,0.0
YANCHENG DONGSHAN PRECISION MANUFACTURING,SKATTEDIRETORATET SKATTEETATEN,0,31,34,31,31,0.0,False,False,4.878048780487805,0.0
DHL INFORMATION SERVICES EUROPE SRO,ORANGE CENTRAL AFRICAN REPUBLIC,0,36,41,36,36,0.0,False,False,2.857142857142857,0.0
SHANGHAI INASERVICE INFORMATION TECHNOLOGY,KEARNY FIRE DEPARTMENT,0,34,41,34,34,0.0,False,False,4.761904761904762,0.0
T SYSTEMS INTERNATIONAL GMBH PG8108,GESPAG OO GESUNDHEITS UND SPITALS AG,0,31,35,31,31,0.0,False,False,8.333333333333332,0.0
CONSTELLATION BRANDS,ARCELOR MITTAL DUNKERQUE,0,32,39,27,27,0.0,False,False,4.166666666666666,0.0
FOUNDER FUBON FUND MANAGEMENT,GE ENERGY MANUFACTURING,0,35,41,38,38,0.0,False,False,17.24137931034483,0.0
AMIL ASSISTENCIA MEDICA INTERNACIONAL,AYUNTAMIENTO BARCELONA,0,41,54,37,37,0.0,False,False,8.108108108108109,0.0
MSCI,JARDIM ESCOLA CRESCIMENTO,0,28,75,28,28,0.0,False,False,0.0,0.0
TAKAFUL IKHLAS FAMILY BERHAD,SHROPSHIRE COMMUNITY HEALTH NH,0,31,35,24,24,0.0,False,False,0.0,0.0
GUARDIAN SAVINGS BANK,MANUFACTURAS INDUSTRIALES,0,39,43,39,39,0.0,False,False,4.0,0.0
NEWFOLD DIGITAL,JSC UMMCOCM,0,8,12,15,15,0.0,False,False,0.0,0.0
MINISTERIO DO DESENVOLVIMETO REGIONAL,DIGITAL AUDIO DISC,0,33,51,36,36,0.0,False,False,16.216216216216218,0.0
RIYAD BANK,AIR PRODUCTS CHEMICALS,0,25,30,31,31,0.0,False,False,4.545454545454546,0.0
UTAC DONGGUAN,GENERAL MILLS,0,15,25,23,23,0.0,False,False,0.0,0.0
CHILDRENS WOMENS HEALTH CENTER OF BC,HUMAN HORIZONS HOLDINGS (SHANGHAI),0,34,42,35,35,0.0,False,False,5.555555555555555,0.0
BLUE CROSS BLUE SHIELD OF KANSAS CITY,SANOFIAVENTIS,0,24,38,28,31,0.0,False,False,0.0,0.0
PT IONPAY NETWORKS,GOVERNMENT OF JAMAICA,0,26,33,26,26,0.0,False,False,4.761904761904762,0.0
KALIXA,CITY OF FREDERICKSBURG,0,7,25,7,7,0.0,False,False,0.0,0.0
RADIANT OPTOELECTRONICS,STMICROELECTRONICS NV,0,59,76,59,59,0.0,False,False,8.695652173913043,0.0
NANHAI MATERNITY CHILD HEALTHCARE HOSPITAL OF FOSHAN,TRINTECH INTERNATIONAL,0,35,50,38,38,0.0,False,False,0.0,0.0
AWE,KPMG,0,0,0,0,0,0.0,False,False,0.0,0.0
INFRAMERICA AEROPORTO INTERNACIONAL,AXIAN GROUP,0,30,55,26,26,0.0,False,False,2.857142857142857,0.0
BANGKOK SYNTHETICS,DEER HEAD HOSPITAL CENTER,0,28,37,23,23,0.0,False,False,0.0,0.0
TERADATA,PUBLICIDAD VIRTUAL,0,31,46,31,31,0.0,False,False,0.0,0.0
DUBLIN AIRPORT AUTHORITY,PROPERTY MANAGEMENT ASSOCIATES USC,0,34,38,41,41,0.0,False,False,0.0,0.0
MILAHA QATAR NAVIGATION QPSC,SCHWING AMERICA,0,28,40,28,28,0.0,False,False,10.714285714285714,0.0
CHINA MOBILE GROUP ZHEJIANG,RESCHINI GROUP,0,54,55,49,54,20.0,False,False,0.0,0.35355339059327373
I D I INSURANCE,IBIS BUDGET TOUEN CENTER RIVE GAUCH,0,36,40,32,29,0.0,False,False,2.857142857142857,0.0
BURSATEC,PONTIFICAL COLLEGE JOSEPHINUM,0,11,25,16,16,0.0,False,False,3.4482758620689653,0.0
MASS PORT AUTHORITY,VANNER,0,16,33,16,16,0.0,False,False,5.263157894736842,0.0
AYSA,ZAOQI FINANCIAL LEASING,0,15,50,22,22,0.0,False,False,0.0,0.0
GT SOLUTION,ENGICOM,0,33,40,33,33,0.0,False,False,0.0,0.0
SASKATCHEWAN GOVERNMENT INSURANCE,DECKERS OUTDOOR,0,25,33,21,21,0.0,False,False,3.0303030303030303,0.0
DIREKTORAT JENDERAL ADMINISTRASI HUKUM UMUM,CONTAR ASSESSORIA CONTABIL,0,32,42,35,35,0.0,False,False,0.0,0.0
NICE CREDIT INFORMATION SERVICE,BEIJING 27 RAILWAY ROLLING STOCK,0,38,39,38,38,0.0,False,False,0.0,0.0
KOREA INSTITUTE OF PUBLIC FINANCE,CONNECTICARE,0,31,48,31,31,0.0,False,False,3.0303030303030303,0.0
KEMENTERIAN PERDAGANGAN ANTARABANGSA DAN INDUSTRI,DISTRIBUIDORA TOYOTA A,0,28,36,34,34,0.0,False,False,4.081632653061225,0.0
RAIFFEISEN BANKA AD,ATTORNEY GENERAL HAWAII DEPARTMENT OF,0,32,42,32,32,0.0,False,False,2.7027027027027026,0.0
TATA COMMUNICATIONS,SAUDI ARAMCO GHAWAR PRODUCING,0,33,48,33,33,0.0,False,False,3.4482758620689653,0.0
DAEWON PHARMACEUTICAL,SEGUROS MONTERREY NEW YORK LIFE,0,23,30,23,23,0.0,False,False,0.0,0.0
TREASURY,YARGICI,0,27,33,27,27,0.0,False,False,0.0,0.0
MILLENNIUM PARTNERS LP,CHINA RAILWAY SIXTH GROUP,0,30,31,26,26,0.0,False,False,4.0,0.0
TAWAZUN ECONOMIC COUNCIL,LIBERTY CABLEVISION OF PUERTO RICO LIBERTY CABLEVISION OF PUERTO RICO,0,28,35,28,31,0.0,False,False,2.898550724637681,0.0
RADIAL,DELAWARE VALLEY SCHOOL DISTRICT,0,22,50,27,27,0.0,False,False,0.0,0.0
ACI INFORMATICA SPA,PREFEITURA MUNICIPAL CAMPO GRANDE,0,35,42,38,38,0.0,False,False,9.090909090909092,0.0
GTN CMC HOLDING BV,RICK MANSON,0,28,36,28,28,0.0,False,False,11.11111111111111,0.0
RENAULT USINES FRANCE,CHAUCER UNDERWRITING SERVICES,0,40,44,40,40,0.0,False,False,10.344827586206897,0.0
CHINA MOBILE GROUP ANHUI,CISION US,0,36,53,30,30,0.0,False,False,4.166666666666666,0.0
BANK OF OKLAHOMA,SOFTICS INGENIEROS SAS,0,26,31,26,26,0.0,False,False,4.545454545454546,0.0
